"","user","item","rating"
"6845","MP INSTRUMENT","FST-2802 G",2.80701754385965
"7302","MP INSTRUMENT","HST-3000 SIMs",3.15516356461928
"7487","MP INSTRUMENT","HST-3000C",3.11869400070245
"7853","MP INSTRUMENT","JMEP",2.80357142857143
"7996","MP INSTRUMENT","Legacy Wireline Services",2
"8112","MP INSTRUMENT","Location Intelligence Product",3.89098227284405
"8233","MP INSTRUMENT","Location Intelligence Services",3.89098227284405
"8543","MP INSTRUMENT","MAP Standalone Switches",2.80357142857143
"8930","MP INSTRUMENT","MTS-5100e",2.86835008580534
"9137","MP INSTRUMENT","NC Ethernet TT",3.89098227284405
"9456","MP INSTRUMENT","nTAPs",3.16666666666667
"9775","MP INSTRUMENT","ONX-580",3.11585363541454
"10240","MP INSTRUMENT","OSA",4.48920863309353
"10588","MP INSTRUMENT","OTDR - FiberComplete modules",2.90021231422505
"10802","MP INSTRUMENT","Other - Solutions Classic",2.80357142857143
"11024","MP INSTRUMENT","PacketPortal SW & Solutions",2.8292905061241
"11192","MP INSTRUMENT","Passive Chassis",4
"11359","MP INSTRUMENT","Passive Plug-ins",2.8292905061241
"11563","MP INSTRUMENT","PathTrak",3.49670762907352
"11756","MP INSTRUMENT","PI Product",2.80357142857143
"12038","MP INSTRUMENT","Probe Tips",3.52458113510572
"12421","MP INSTRUMENT","PT SART",4
"12718","MP INSTRUMENT","QT-600-10",2
"12860","MP INSTRUMENT","QT-600-2",2.912
"13042","MP INSTRUMENT","RANAdvisor Product",3.21973094170404
"13249","MP INSTRUMENT","RANAdvisor Services & Support",4.23893805309735
"13466","MP INSTRUMENT","RCATS Product",2.98319327731092
"13645","MP INSTRUMENT","Repair",3.52262090669315
"13834","MP INSTRUMENT","Replacement Parts",2.8292905061241
"14031","MP INSTRUMENT","RPM-3000",3.15671581005132
"14225","MP INSTRUMENT","RPM2000",2.8292905061241
"14433","MP INSTRUMENT","RSAM",2.91186597801616
"14650","MP INSTRUMENT","SDA",2.8361432646246
"14987","MP INSTRUMENT","SDA-5500",2.98672566371681
"15161","MP INSTRUMENT","SMART Handhelds",3.30636380037994
"15374","MP INSTRUMENT","SmartClass ADSL",3.42730775043111
"15575","MP INSTRUMENT","SmartClass E1",2.8135593220339
"15755","MP INSTRUMENT","SmartClass Ethernet",2.66730070897458
"15953","MP INSTRUMENT","SMARTClass Fiber",3.47281422817634
"16132","MP INSTRUMENT","SmartClass HOME",2.80357142857143
"16269","MP INSTRUMENT","SmartClass Triple Play",2
"16407","MP INSTRUMENT","SmartID",3.49348230912477
"16574","MP INSTRUMENT","SmartPocket Handhelds",3.07798165137615
"16749","MP INSTRUMENT","Source, EDFA & BBS Modules",4
"16922","MP INSTRUMENT","StrataSync",3.57204751400283
"17103","MP INSTRUMENT","Support Plans",3.23981523064092
"17356","MP INSTRUMENT","T-BERD 8000",3.14553990610329
"17526","MP INSTRUMENT","T-Berd/MTS-5800",3.28445857604979
"17721","MP INSTRUMENT","T3AS",3.41363426992169
"17915","MP INSTRUMENT","TB-6000A Transport Module",3.32502759046408
"18069","MP INSTRUMENT","TB/MTS-2000 Platform",2
"18404","MP INSTRUMENT","TB/MTS 8000 Platform",2.91304347826087
"18761","MP INSTRUMENT","Test Productivity Pack",2.8292905061241
"18968","MP INSTRUMENT","TestPad 2000",3.17391304347826
"19177","MP INSTRUMENT","TrueSpeed",3.43333949548762
"19373","MP INSTRUMENT","Ultra FED",3.10928681375064
"19710","MP INSTRUMENT","VSA",3.89098227284405
"19888","MP INSTRUMENT","VSE-1100",2.65701724052759
"20087","MP INSTRUMENT","WiFi Smart Accessory",3.41363426992169
"20252","MP INSTRUMENT","WR 10G Trans/Regen",4
"20419","MP INSTRUMENT","WR 2.5G Trans/Regen",2.8292905061241
"20632","MP INSTRUMENT","WR Amplification",2.8292905061241
"20816","MP INSTRUMENT","WR Common",3.01805054151625
"21009","MP INSTRUMENT","WS 10G Trans/Regen",3.41363426992169
"21224","MP INSTRUMENT","WS 2.5G Trans/Regen",3.15360219884772
"21429","MP INSTRUMENT","XGIG - Ethernet 10G",3.17391304347826
"21631","MP INSTRUMENT","XGIG - FC 16G",3.89635286783043
"21830","MP INSTRUMENT","XGIG - Other",3.17514124293785
"22025","MP INSTRUMENT","XGIG 5k - SAS/SATA 12G",3.50910340089316
"96","MRL ENGINEERING","Accessories",6
"1015","MRL ENGINEERING","Attenuators & Backreflector Modules",4.74193548387097
"2059","MRL ENGINEERING","CapacityAdvisor Held",4.2
"2241","MRL ENGINEERING","CellAdvisor",5.08421052631579
"3020","MRL ENGINEERING","Converged Assurance Support",6
"3241","MRL ENGINEERING","CT-650",6
"3393","MRL ENGINEERING","CT-650SM",6
"3527","MRL ENGINEERING","Digital Inspection & Test",6
"4901","MRL ENGINEERING","EA Support",6
"5130","MRL ENGINEERING","Education",6
"5624","MRL ENGINEERING","FIT Generic",6
"8931","MRL ENGINEERING","MTS-5100e",4.22448979591837
"10241","MRL ENGINEERING","OSA",4.2
"10803","MRL ENGINEERING","Other - Solutions Classic",6
"12039","MRL ENGINEERING","Probe Tips",6
"12226","MRL ENGINEERING","PT Hardware",6
"12422","MRL ENGINEERING","PT SART",6
"12595","MRL ENGINEERING","PT Services",6
"13467","MRL ENGINEERING","RCATS Product",6
"13646","MRL ENGINEERING","Repair",6
"15954","MRL ENGINEERING","SMARTClass Fiber",3
"16575","MRL ENGINEERING","SmartPocket Handhelds",3
"18561","MRL ENGINEERING","Test Devices",6
"19535","MRL ENGINEERING","Volicon",6
"21632","MRL ENGINEERING","XGIG - FC 16G",6
"21831","MRL ENGINEERING","XGIG - Other",4.26315789473684
"97","MULTIPATH COMMUNICATIONS GROUP","Accessories",2
"1016","MULTIPATH COMMUNICATIONS GROUP","Attenuators & Backreflector Modules",1.58064516129032
"2060","MULTIPATH COMMUNICATIONS GROUP","CapacityAdvisor Held",1.4
"2242","MULTIPATH COMMUNICATIONS GROUP","CellAdvisor",1.69473684210526
"3021","MULTIPATH COMMUNICATIONS GROUP","Converged Assurance Support",2
"3242","MULTIPATH COMMUNICATIONS GROUP","CT-650",2
"3394","MULTIPATH COMMUNICATIONS GROUP","CT-650SM",2
"3528","MULTIPATH COMMUNICATIONS GROUP","Digital Inspection & Test",2
"4902","MULTIPATH COMMUNICATIONS GROUP","EA Support",2
"5131","MULTIPATH COMMUNICATIONS GROUP","Education",2
"5625","MULTIPATH COMMUNICATIONS GROUP","FIT Generic",2
"8932","MULTIPATH COMMUNICATIONS GROUP","MTS-5100e",1.40816326530612
"10242","MULTIPATH COMMUNICATIONS GROUP","OSA",1.4
"10804","MULTIPATH COMMUNICATIONS GROUP","Other - Solutions Classic",2
"12040","MULTIPATH COMMUNICATIONS GROUP","Probe Tips",2
"12227","MULTIPATH COMMUNICATIONS GROUP","PT Hardware",2
"12423","MULTIPATH COMMUNICATIONS GROUP","PT SART",2
"12596","MULTIPATH COMMUNICATIONS GROUP","PT Services",2
"13468","MULTIPATH COMMUNICATIONS GROUP","RCATS Product",2
"13647","MULTIPATH COMMUNICATIONS GROUP","Repair",2
"15955","MULTIPATH COMMUNICATIONS GROUP","SMARTClass Fiber",1
"16576","MULTIPATH COMMUNICATIONS GROUP","SmartPocket Handhelds",1
"18562","MULTIPATH COMMUNICATIONS GROUP","Test Devices",2
"19536","MULTIPATH COMMUNICATIONS GROUP","Volicon",2
"21633","MULTIPATH COMMUNICATIONS GROUP","XGIG - FC 16G",2
"21832","MULTIPATH COMMUNICATIONS GROUP","XGIG - Other",1.42105263157895
"98","NATIONAL CABLE TELEVISION","Accessories",40.2135583357579
"298","NATIONAL CABLE TELEVISION","ACE",15.6622073578595
"642","NATIONAL CABLE TELEVISION","Analog Inspection & Test",2
"1017","NATIONAL CABLE TELEVISION","Attenuators & Backreflector Modules",14
"1202","NATIONAL CABLE TELEVISION","Benchtop Inspection",7.2127659574468
"1535","NATIONAL CABLE TELEVISION","CA product",14
"1856","NATIONAL CABLE TELEVISION","Calibrations",35.5102680125304
"2421","NATIONAL CABLE TELEVISION","Certifier",34.2014442457729
"2803","NATIONAL CABLE TELEVISION","Common Product",43.5701858442072
"3022","NATIONAL CABLE TELEVISION","Converged Assurance Support",14
"3243","NATIONAL CABLE TELEVISION","CT-650",14
"3529","NATIONAL CABLE TELEVISION","Digital Inspection & Test",41.7237076648841
"4080","NATIONAL CABLE TELEVISION","DSAM-6300",30.8907324303183
"4290","NATIONAL CABLE TELEVISION","DSAM 2300/3300",18.504288806349
"4495","NATIONAL CABLE TELEVISION","DSAM Upgrades",15.4187130067316
"4693","NATIONAL CABLE TELEVISION","DTS",36.7222846863054
"4903","NATIONAL CABLE TELEVISION","EA Support",14
"5132","NATIONAL CABLE TELEVISION","Education",30.1337406653089
"5451","NATIONAL CABLE TELEVISION","Extended Warranty",18.504288806349
"5626","NATIONAL CABLE TELEVISION","FIT Generic",30.1337406653089
"6139","NATIONAL CABLE TELEVISION","FST-2310",67
"6348","NATIONAL CABLE TELEVISION","FST-2310-DS3",43.9141104294478
"7303","NATIONAL CABLE TELEVISION","HST-3000 SIMs",44.0751736347542
"7488","NATIONAL CABLE TELEVISION","HST-3000C",42.8117415274582
"7663","NATIONAL CABLE TELEVISION","HST-3000C-CE",40.9727820302008
"7997","NATIONAL CABLE TELEVISION","Legacy Wireline Services",2
"8113","NATIONAL CABLE TELEVISION","Location Intelligence Product",51.9586776859504
"8234","NATIONAL CABLE TELEVISION","Location Intelligence Services",51.9586776859504
"8933","NATIONAL CABLE TELEVISION","MTS-5100e",15.8297872340425
"9138","NATIONAL CABLE TELEVISION","NC Ethernet TT",36.7222846863054
"9776","NATIONAL CABLE TELEVISION","ONX-580",27.1575213625361
"10243","NATIONAL CABLE TELEVISION","OSA",67
"10589","NATIONAL CABLE TELEVISION","OTDR - FiberComplete modules",14
"10805","NATIONAL CABLE TELEVISION","Other - Solutions Classic",14
"11025","NATIONAL CABLE TELEVISION","PacketPortal SW & Solutions",7.08192454077935
"11360","NATIONAL CABLE TELEVISION","Passive Plug-ins",18.504288806349
"11564","NATIONAL CABLE TELEVISION","PathTrak",30.6433055131069
"12041","NATIONAL CABLE TELEVISION","Probe Tips",39.9038261791203
"12424","NATIONAL CABLE TELEVISION","PT SART",14
"12861","NATIONAL CABLE TELEVISION","QT-600-2",2
"13043","NATIONAL CABLE TELEVISION","RANAdvisor Product",14
"13250","NATIONAL CABLE TELEVISION","RANAdvisor Services & Support",67
"13469","NATIONAL CABLE TELEVISION","RCATS Product",67
"13648","NATIONAL CABLE TELEVISION","Repair",41.9542361341704
"13835","NATIONAL CABLE TELEVISION","Replacement Parts",10.5654492587329
"14032","NATIONAL CABLE TELEVISION","RPM-3000",25.1453732016928
"14226","NATIONAL CABLE TELEVISION","RPM2000",10.5654492587329
"14651","NATIONAL CABLE TELEVISION","SDA",17.7587490917898
"14988","NATIONAL CABLE TELEVISION","SDA-5500",24.851857333136
"15162","NATIONAL CABLE TELEVISION","SMART Handhelds",42.7024283695233
"15375","NATIONAL CABLE TELEVISION","SmartClass ADSL",51.9918699186992
"15756","NATIONAL CABLE TELEVISION","SmartClass Ethernet",18.8952628336311
"15956","NATIONAL CABLE TELEVISION","SMARTClass Fiber",56.7659574468085
"16408","NATIONAL CABLE TELEVISION","SmartID",26.5454545454546
"17104","NATIONAL CABLE TELEVISION","Support Plans",30.8133110087903
"17527","NATIONAL CABLE TELEVISION","T-Berd/MTS-5800",38.0394293957365
"17722","NATIONAL CABLE TELEVISION","T3AS",67
"17916","NATIONAL CABLE TELEVISION","TB-6000A Transport Module",36.6694791720259
"18070","NATIONAL CABLE TELEVISION","TB/MTS-2000 Platform",3
"18563","NATIONAL CABLE TELEVISION","Test Devices",43.7455621301775
"18762","NATIONAL CABLE TELEVISION","Test Productivity Pack",7.08192454077935
"18969","NATIONAL CABLE TELEVISION","TestPad 2000",67
"19178","NATIONAL CABLE TELEVISION","TrueSpeed",52.0551181102363
"19374","NATIONAL CABLE TELEVISION","Ultra FED",67
"19711","NATIONAL CABLE TELEVISION","VSA",36.7222846863054
"19889","NATIONAL CABLE TELEVISION","VSE-1100",11.0819232188769
"20088","NATIONAL CABLE TELEVISION","WiFi Smart Accessory",67
"20420","NATIONAL CABLE TELEVISION","WR 2.5G Trans/Regen",18.504288806349
"20633","NATIONAL CABLE TELEVISION","WR Amplification",7.08192454077935
"21010","NATIONAL CABLE TELEVISION","WS 10G Trans/Regen",67
"21225","NATIONAL CABLE TELEVISION","WS 2.5G Trans/Regen",67
"21430","NATIONAL CABLE TELEVISION","XGIG - Ethernet 10G",67
"21634","NATIONAL CABLE TELEVISION","XGIG - FC 16G",30.1968526883287
"22026","NATIONAL CABLE TELEVISION","XGIG 5k - SAS/SATA 12G",43.0401046207498
"299","NC IV","ACE",5.97320771556139
"478","NC IV","Advanced Signal Conditioning Modules",6.25222879143746
"828","NC IV","ANT-5",6.70893494296649
"1018","NC IV","Attenuators & Backreflector Modules",4.87679256859919
"1203","NC IV","Benchtop Inspection",6.41929210935117
"1375","NC IV","BrightJack",5.21057171986511
"1536","NC IV","CA product",6
"1681","NC IV","Calibration Plan",6.48490405083273
"1857","NC IV","Calibrations",5.45583420528572
"2061","NC IV","CapacityAdvisor Held",4.39543614280456
"2243","NC IV","CellAdvisor",4.8865096359743
"2422","NC IV","Certifier",6.04213697567416
"2804","NC IV","Common Product",6.65663054460501
"3023","NC IV","Converged Assurance Support",6.55640182454652
"3244","NC IV","CT-650",6.70259545693809
"3645","NC IV","Direct View FM",8.53596614950635
"3764","NC IV","Dispersion modules",4
"4081","NC IV","DSAM-6300",6.58109978879206
"4291","NC IV","DSAM 2300/3300",4.98529411764706
"4496","NC IV","DSAM Upgrades",7.06400693842151
"4694","NC IV","DTS",6.95068591949274
"4904","NC IV","EA Support",6.70571629581701
"5133","NC IV","Education",6.94602151245025
"5316","NC IV","Ethernet Network Management Tools",6.96739130434782
"5452","NC IV","Extended Warranty",8
"5627","NC IV","FIT Generic",6.97541591246335
"5819","NC IV","FST-2000",5.27204783258595
"6140","NC IV","FST-2310",5.5
"6349","NC IV","FST-2310-DS3",6.67485013468313
"6672","NC IV","FST-2310-OC3",7
"6846","NC IV","FST-2802 G",3.51079136690647
"6976","NC IV","GigaStor",3
"7121","NC IV","HCU1500",7.40068196732958
"7304","NC IV","HST-3000 SIMs",6.85579062957772
"7489","NC IV","HST-3000C",7.09125739483448
"7664","NC IV","HST-3000C-CE",6.74372233316638
"7854","NC IV","JMEP",4.3963895631068
"8114","NC IV","Location Intelligence Product",5.95620437956204
"8235","NC IV","Location Intelligence Services",5.95620437956204
"8374","NC IV","MAP-200 Chassis, Accessories & Software",5.98047211558848
"8544","NC IV","MAP Standalone Switches",4.3963895631068
"8682","NC IV","Misc Hardware",3
"8934","NC IV","MTS-5100e",6.14475886687119
"9139","NC IV","NC Ethernet TT",6.95068591949274
"9298","NC IV","NI - Maintenance",3
"9457","NC IV","nTAPs",4.65919282511211
"9620","NC IV","ONT-Jitter",3
"9777","NC IV","ONX-580",6.5492028232832
"9946","NC IV","Optical Switch Modules",6.25222879143746
"10064","NC IV","ORS",3
"10244","NC IV","OSA",6.94831703095671
"10428","NC IV","OST",6.25222879143746
"10590","NC IV","OTDR - FiberComplete modules",5.98307475317348
"10806","NC IV","Other - Solutions Classic",6.70893494296649
"11026","NC IV","PacketPortal SW & Solutions",7.42320518194414
"11193","NC IV","Passive Chassis",4
"11361","NC IV","Passive Plug-ins",4.98529411764706
"11565","NC IV","PathTrak",7.02260587177042
"11757","NC IV","PI Product",4.3963895631068
"12228","NC IV","PT Hardware",6
"12425","NC IV","PT SART",6.9492341356674
"12862","NC IV","QT-600-2",4
"13044","NC IV","RANAdvisor Product",6.85754382966954
"13251","NC IV","RANAdvisor Services & Support",6.42406792120456
"13470","NC IV","RCATS Product",6.59436231974996
"13649","NC IV","Repair",6.57815884552072
"13836","NC IV","Replacement Parts",6.20144503698607
"14033","NC IV","RPM-3000",10.3856209150327
"14227","NC IV","RPM2000",6.20144503698607
"14434","NC IV","RSAM",7.38451857862608
"14652","NC IV","SDA",7.9424372358744
"14841","NC IV","SDA-5000",8
"14989","NC IV","SDA-5500",8
"15163","NC IV","SMART Handhelds",5.9731717301415
"15376","NC IV","SmartClass ADSL",4.72826086956522
"15576","NC IV","SmartClass E1",6.35274175457169
"15757","NC IV","SmartClass Ethernet",3.7600434310532
"15957","NC IV","SMARTClass Fiber",7.2435895099113
"16133","NC IV","SmartClass HOME",5.92004585184124
"16270","NC IV","SmartClass Triple Play",6
"16409","NC IV","SmartID",4
"16577","NC IV","SmartPocket Handhelds",6.91849304222759
"16750","NC IV","Source, EDFA & BBS Modules",3.51094890510949
"16923","NC IV","StrataSync",7.43364350233498
"17105","NC IV","Support Plans",6.51370992700996
"17357","NC IV","T-BERD 8000",5.49956349935673
"17528","NC IV","T-Berd/MTS-5800",6.31465751168654
"17723","NC IV","T3AS",6.95068591949274
"17917","NC IV","TB-6000A Transport Module",6.01689880388455
"18071","NC IV","TB/MTS-2000 Platform",3
"18224","NC IV","TB/MTS-6000 Platform",3.72289156626506
"18405","NC IV","TB/MTS 8000 Platform",7.77360108380635
"18763","NC IV","Test Productivity Pack",7.42320518194414
"18970","NC IV","TestPad 2000",5.5
"19179","NC IV","TrueSpeed",6.45003750589141
"19375","NC IV","Ultra FED",7.46434771628036
"19712","NC IV","VSA",6.95068591949274
"19890","NC IV","VSE-1100",6.53211009174312
"20089","NC IV","WiFi Smart Accessory",7.42320518194414
"20253","NC IV","WR 10G Trans/Regen",4
"20421","NC IV","WR 2.5G Trans/Regen",4.98529411764706
"20634","NC IV","WR Amplification",7.42320518194414
"20817","NC IV","WR Common",7.1492621615585
"21011","NC IV","WS 10G Trans/Regen",7.42320518194414
"21226","NC IV","WS 2.5G Trans/Regen",6.70389203621847
"21431","NC IV","XGIG - Ethernet 10G",5.5
"21635","NC IV","XGIG - FC 16G",7.19607102380052
"21833","NC IV","XGIG - Other",5.8509068431537
"22027","NC IV","XGIG 5k - SAS/SATA 12G",6.34905660377359
"99","NCS INDUSTRIES","Accessories",1.35975609756098
"300","NCS INDUSTRIES","ACE",1.35064935064935
"479","NCS INDUSTRIES","Advanced Signal Conditioning Modules",1
"643","NCS INDUSTRIES","Analog Inspection & Test",1
"829","NCS INDUSTRIES","ANT-5",1
"1019","NCS INDUSTRIES","Attenuators & Backreflector Modules",1
"1204","NCS INDUSTRIES","Benchtop Inspection",1
"1858","NCS INDUSTRIES","Calibrations",1.38679245283019
"2062","NCS INDUSTRIES","CapacityAdvisor Held",1
"2423","NCS INDUSTRIES","Certifier",2
"2607","NCS INDUSTRIES","CleanBlast",1
"2805","NCS INDUSTRIES","Common Product",1.41791044776119
"3024","NCS INDUSTRIES","Converged Assurance Support",1
"3245","NCS INDUSTRIES","CT-650",1
"3395","NCS INDUSTRIES","CT-650SM",1
"3530","NCS INDUSTRIES","Digital Inspection & Test",1.40540540540541
"3765","NCS INDUSTRIES","Dispersion modules",1
"4082","NCS INDUSTRIES","DSAM-6300",2
"4292","NCS INDUSTRIES","DSAM 2300/3300",1.52380952380952
"4497","NCS INDUSTRIES","DSAM Upgrades",1.44854368932039
"4695","NCS INDUSTRIES","DTS",2
"4905","NCS INDUSTRIES","EA Support",1
"5134","NCS INDUSTRIES","Education",1.52317880794702
"5317","NCS INDUSTRIES","Ethernet Network Management Tools",1
"5453","NCS INDUSTRIES","Extended Warranty",1.52380952380952
"5628","NCS INDUSTRIES","FIT Generic",2
"5820","NCS INDUSTRIES","FST-2000",1
"5975","NCS INDUSTRIES","FST-2207/2209 DS1",1
"6141","NCS INDUSTRIES","FST-2310",1.35159817351598
"6350","NCS INDUSTRIES","FST-2310-DS3",1.52348993288591
"6521","NCS INDUSTRIES","FST-2310-OC12",1
"6673","NCS INDUSTRIES","FST-2310-OC3",1
"6847","NCS INDUSTRIES","FST-2802 G",1
"7122","NCS INDUSTRIES","HCU1500",1.85755592756049
"7305","NCS INDUSTRIES","HST-3000 SIMs",1.51832460732984
"7490","NCS INDUSTRIES","HST-3000C",1.5982905982906
"7665","NCS INDUSTRIES","HST-3000C-CE",1.40232108317215
"7855","NCS INDUSTRIES","JMEP",1
"8115","NCS INDUSTRIES","Location Intelligence Product",2
"8236","NCS INDUSTRIES","Location Intelligence Services",2
"8375","NCS INDUSTRIES","MAP-200 Chassis, Accessories & Software",1
"8545","NCS INDUSTRIES","MAP Standalone Switches",1
"8781","NCS INDUSTRIES","MS-1200D",1
"8935","NCS INDUSTRIES","MTS-5100e",1.20855614973262
"9140","NCS INDUSTRIES","NC Ethernet TT",2
"9458","NCS INDUSTRIES","nTAPs",1
"9621","NCS INDUSTRIES","ONT-Jitter",1
"9778","NCS INDUSTRIES","ONX-580",2
"9947","NCS INDUSTRIES","Optical Switch Modules",1
"10245","NCS INDUSTRIES","OSA",1.52348993288591
"10429","NCS INDUSTRIES","OST",1
"10807","NCS INDUSTRIES","Other - Solutions Classic",1
"11027","NCS INDUSTRIES","PacketPortal SW & Solutions",1.52380952380952
"11194","NCS INDUSTRIES","Passive Chassis",1
"11362","NCS INDUSTRIES","Passive Plug-ins",1.52380952380952
"11566","NCS INDUSTRIES","PathTrak",1.70204081632653
"11758","NCS INDUSTRIES","PI Product",1
"11899","NCS INDUSTRIES","Polatis Cross Connects",1
"12042","NCS INDUSTRIES","Probe Tips",1.4
"12229","NCS INDUSTRIES","PT Hardware",1
"12426","NCS INDUSTRIES","PT SART",1
"12597","NCS INDUSTRIES","PT Services",1
"13045","NCS INDUSTRIES","RANAdvisor Product",1
"13252","NCS INDUSTRIES","RANAdvisor Services & Support",1.2073732718894
"13471","NCS INDUSTRIES","RCATS Product",1.26279863481229
"13837","NCS INDUSTRIES","Replacement Parts",2
"14034","NCS INDUSTRIES","RPM-3000",1.47418967587035
"14228","NCS INDUSTRIES","RPM2000",2
"14435","NCS INDUSTRIES","RSAM",1.77198697068404
"14653","NCS INDUSTRIES","SDA",1.59701492537313
"14842","NCS INDUSTRIES","SDA-5000",1.73818181818182
"14990","NCS INDUSTRIES","SDA-5500",1.69026548672566
"15164","NCS INDUSTRIES","SMART Handhelds",1.52317880794702
"15377","NCS INDUSTRIES","SmartClass ADSL",1.52348993288591
